,url_hotel,description_hotel,score_hotel,coordinates_hotel,adresse_hotel,children_hotel,animals_hotel,hotel_index,lat,lon
0,https://www.booking.com/hotel/fr/la-soleillade-aix-en-provence.fr.html?aid=304142&label=gen173nr-1DCAQoggJCFnNlYXJjaF9haXggZW4gcHJvdmVuY2VIDVgEaBWIAQGYAQ24ARjIAQzYAQPoAQH4AQOIAgGoAgS4Aq7QmZsGwAIB0gIkNDk5N2RmZTEtN2VkMC00NTE2LTkzNTAtYTJlNTJiZDA2NDI02AIE4AIB&ucfs=1&arphpl=1&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=4&hapos=4&sr_order=bayesian_review_score&srpvid=04826057c0f10220&srepoch=1667655727&from_sustainable_property_sr=1&from=searchresults#hotelTmpl,"Vous pouvez bénéficier d'une réduction Genius dans l'établissement La Soleillade Aixoise!  pour économiser.Offrant une vue sur sa piscine extérieure ouverte en saison, La Soleillade Aixoise est située à Aix-en-Provence. Elle propose un bar, un salon commun, un jardin et une terrasse. Une connexion Wi-Fi et un parking privé sont disponibles gratuitement sur place.Leur salle de bains privative est pourvue d'une douche, de chaussons, d'un sèche-cheveux et d'articles de toilette gratuits.La Soleillade Aixoise se trouve à 36 km d'ITER / Cadarache et à 39 km de la gare de Marseille Saint-Charles. L'aéroport de Marseille-Provence, le plus proche, est implanté à 34 km. ","['9,8']","43.59443860,5.45910190","4045 Route de Saint-Canadet, 13540 Aix-en-Provence, France",None,Les animaux de compagnie ne sont pas admis au sein de l'établissement. ,1824,43.59443860,5.45910190
0,https://www.booking.com/hotel/fr/maison-du-collectionneur.fr.html?aid=304142&label=gen173nr-1DCAQoggJCFnNlYXJjaF9haXggZW4gcHJvdmVuY2VIDVgEaBWIAQGYAQ24ARjIAQzYAQPoAQH4AQOIAgGoAgS4Aq7QmZsGwAIB0gIkNDk5N2RmZTEtN2VkMC00NTE2LTkzNTAtYTJlNTJiZDA2NDI02AIE4AIB&ucfs=1&arphpl=1&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=5&hapos=5&sr_order=bayesian_review_score&srpvid=04826057c0f10220&srepoch=1667655727&from=searchresults#hotelTmpl,"Vous pouvez bénéficier d'une réduction Genius dans l'établissement Maison Du Collectionneur!  pour économiser.La Maison Du Collectionneur propose des hébergements à Aix-en-Provence, à 160 mètres de l’église Saint-Jean-de-Malte, 400 mètres du cours Mirabeau et 900 mètres de la cathédrale Saint-Sauveur. Le centre des congrès d’Aix-en-Provence est à 3 minutes de marche.Toutes les chambres disposent d'une armoire et d'une télévision Samsung à écran plat. Certaines possèdent un balcon et offrent une vue sur le jardin. Leur salle de bains privative est pourvue d'articles de toilette gratuits. Des chambres donnant sur la rue et la cathédrale sont également disponibles.Un petit-déjeuner continental est servi tous les matins sur place. Des déjeuners végétariens maison peuvent être préparés moyennant des frais supplémentaires.Vous pourrez profiter d’une terrasse bien exposée.La MAISON DU COLLECTIONNEUR se trouve à proximité de sites d’intérêt tels que le centre d’art de l’hôtel de Caumont, le musée Granet et l’école militaire d’Aix-en-Provence. L’aéroport le plus proche, celui de Marseille Provence, est situé à 21 km. ","['9,3']","43.52505700,5.45295800","19 Rue Roux Alpheran, 13100 Aix-en-Provence, France",Tous les enfants sont les bienvenus.,None,1825,43.52505700,5.45295800
0,https://www.booking.com/hotel/fr/lousoan.fr.html?aid=304142&label=gen173nr-1DCAQoggJCFnNlYXJjaF9haXggZW4gcHJvdmVuY2VIDVgEaBWIAQGYAQ24ARjIAQzYAQPoAQH4AQOIAgGoAgS4Aq7QmZsGwAIB0gIkNDk5N2RmZTEtN2VkMC00NTE2LTkzNTAtYTJlNTJiZDA2NDI02AIE4AIB&ucfs=1&arphpl=1&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=6&hapos=6&sr_order=bayesian_review_score&srpvid=04826057c0f10220&srepoch=1667655727&from=searchresults#hotelTmpl,"Situé à Aix-en-Provence, le Lousoan dispose d'un jardin, d'une terrasse et d’une connexion Wi-Fi gratuite. Vous profiterez d’une vue sur la piscine. Installé à 31 km de la gare de Marseille Saint-Charles, l'établissement dispose d'une piscine extérieure et d'un parking privé gratuit.Cette chambre d'hôtes climatisée inclut 1 chambre séparée, un coin salon ainsi qu’une salle de bains avec un sèche-cheveux et des articles de toilette gratuits. Les serviettes de toilette et le linge de lit sont fournis.Le matin, cette chambre d’hôtes sert un petit-déjeuner continental ou à la carte.La station de métro Joliette est à 31 km du Lousoan, tandis que le centre commercial Les Terrasses du Port est à 32 km. L’aéroport de Marseille Provence, le plus proche, est accessible à 27 km. ","['9,6']","43.54026065,5.43485774","17 Avenue du Général Koenig, 13090 Aix-en-Provence, France",None,None,1826,43.54026065,5.43485774
0,https://www.booking.com/hotel/fr/chateau-de-saint-girons.fr.html?aid=304142&label=gen173nr-1DCAQoggJCFnNlYXJjaF9haXggZW4gcHJvdmVuY2VIDVgEaBWIAQGYAQ24ARjIAQzYAQPoAQH4AQOIAgGoAgS4Aq7QmZsGwAIB0gIkNDk5N2RmZTEtN2VkMC00NTE2LTkzNTAtYTJlNTJiZDA2NDI02AIE4AIB&ucfs=1&arphpl=1&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=7&hapos=7&sr_order=bayesian_review_score&srpvid=04826057c0f10220&srepoch=1667655727&from=searchresults#hotelTmpl,"Situé à Aix-en-Provence, à 28 km de la gare de Marseille Saint-Charles et de la station de métro Joliette, le Château de Saint-Girons B&B propose des installations de sports nautiques, un court de tennis et une connexion Wi-Fi gratuite.Tous les logements disposent de la climatisation et d'une télévision par satellite à écran plat. Leur salle de bains privative est pourvue d'une douche et d'un sèche-cheveux.Ce Bed & Breakfast sert un petit-déjeuner continental ou anglais/irlandais complet.Le Château de Saint-Girons B&B possède une terrasse bien exposée.Vous pourrez vous baigner dans la piscine extérieure, vous détendre dans le jardin ou faire de la randonnée ou de la plongée avec tuba dans les environs.Vous séjournerez à 29 km du centre commercial Les Terrasses du Port et à 30 km de la station de métro Vieux Port. L'aéroport de Marseille-Provence, le plus proche, est implanté à 20 km. ","['9,6']","43.49892000,5.38260200","2265 Chemin Albert Guigou, 13290 Aix-en-Provence, France",Tous les enfants sont les bienvenus.,None,1827,43.49892000,5.38260200
0,https://www.booking.com/hotel/fr/n8-lifestyle-suites-aix-en-provence.fr.html?aid=304142&label=gen173nr-1DCAQoggJCFnNlYXJjaF9haXggZW4gcHJvdmVuY2VIDVgEaBWIAQGYAQ24ARjIAQzYAQPoAQH4AQOIAgGoAgS4Aq7QmZsGwAIB0gIkNDk5N2RmZTEtN2VkMC00NTE2LTkzNTAtYTJlNTJiZDA2NDI02AIE4AIB&ucfs=1&arphpl=1&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=8&hapos=8&sr_order=bayesian_review_score&srpvid=04826057c0f10220&srepoch=1667655727&from=searchresults#hotelTmpl,"Vous pouvez bénéficier d'une réduction Genius dans l'établissement N.8 LIFESTYLE SUITES!  pour économiser.Situé à Aix-en-Provence, à 32 km de la gare de Marseille Saint-Charles, le N.8 LIFESTYLE SUITES propose des hébergements climatisés avec connexion Wi-Fi gratuite.Revêtus de carrelage, les logements comprennent un coin repas, une télévision par satellite à écran plat ainsi qu'une salle de bains privative pourvue d'une douche et d'un sèche-cheveux. Leur cuisine entièrement équipée comporte un lave-vaisselle. Un micro-ondes, un réfrigérateur, un four, une bouilloire et une machine à café sont également disponibles.Vous pourrez faire de la randonnée dans les environs.Vous séjournerez à 32 km de la station de métro Joliette et à 33 km du centre commercial Les Terrasses du Port. L'aéroport de Marseille-Provence, le plus proche, est implanté à 27 km. ","['9,1']","43.52998900,5.45096000","8 Rue Mignet, 13100 Aix-en-Provence, France",Les enfants de 14 ans et plus sont les bienvenus.	,None,1828,43.52998900,5.45096000
0,https://www.booking.com/hotel/fr/la-bastide-de-ganay-aix-en-provence123456789101112.fr.html?aid=304142&label=gen173nr-1DCAQoggJCFnNlYXJjaF9haXggZW4gcHJvdmVuY2VIDVgEaBWIAQGYAQ24ARjIAQzYAQPoAQH4AQOIAgGoAgS4Aq7QmZsGwAIB0gIkNDk5N2RmZTEtN2VkMC00NTE2LTkzNTAtYTJlNTJiZDA2NDI02AIE4AIB&ucfs=1&arphpl=1&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=9&hapos=9&sr_order=bayesian_review_score&srpvid=04826057c0f10220&srepoch=1667655727&from=searchresults#hotelTmpl,"Vous pouvez bénéficier d'une réduction Genius dans l'établissement La Bastide de Ganay!  pour économiser.Situé à Aix-en-Provence, à 39 km de la gare de Marseille Saint-Charles et de la station de métro Joliette, l'établissement La Bastide de Ganay propose des hébergements avec une connexion Wi-Fi gratuite, la climatisation, une piscine extérieure ouverte en saison et un bar.Tous les logements comprennent un coin salon, une télévision par satellite à écran plat ainsi qu’une salle de bains privative pourvue d’une douche et d’un sèche-cheveux. Certains logements possèdent une cuisine équipée d’un micro-ondes, d’un réfrigérateur et d’un four.Cette chambre d’hôtes sert un petit-déjeuner continental ou à la carte.L’établissement La Bastide de Ganay dispose d'une terrasse bien exposée.Vous pourrez également vous détendre dans le jardin ou dans le coin salon commun.Vous séjournerez à 40 km du centre commercial Les Terrasses du Port et de la station de métro Vieux-Port. L’aéroport de Marseille-Provence, le plus proche, est situé à 35 km. ","['8,9']","43.60567000,5.42520000","5635 route du Puy Ste Reparade, 13540 Aix-en-Provence, France",Tous les enfants sont les bienvenus.,None,1829,43.60567000,5.42520000
0,https://www.booking.com/hotel/fr/les-secrets-d-39-alcove-nuitees-romantiques-avec-spa.fr.html?aid=304142&label=gen173nr-1DCAQoggJCFnNlYXJjaF9haXggZW4gcHJvdmVuY2VIDVgEaBWIAQGYAQ24ARjIAQzYAQPoAQH4AQOIAgGoAgS4Aq7QmZsGwAIB0gIkNDk5N2RmZTEtN2VkMC00NTE2LTkzNTAtYTJlNTJiZDA2NDI02AIE4AIB&ucfs=1&arphpl=1&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=10&hapos=10&sr_order=bayesian_review_score&srpvid=04826057c0f10220&srepoch=1667655727&from=searchresults#hotelTmpl,"Situé à Aix-en-Provence, à 31 km de la gare de Marseille Saint-Charles et de la station de métro Joliette, l'établissement Les Secrets d'Alcôve, nuits Romantiques avec SPA Il propose des hébergements avec une connexion Wi-Fi gratuite, la climatisation, un bar ainsi qu'un spa et centre de bien-être. Il se trouve à 32 km du musée des civilisations de l'Europe et de la Méditerranée et à 33 km de la rue Saint-Ferréol.Cet appartement comprend une chambre, une télévision à écran plat, une kitchenette équipée d'un lave-vaisselle et d'un micro-ondes, ainsi qu'une salle de bains pourvue d'un jacuzzi. Les serviettes et le linge de lit sont fournis.Un petit-déjeuner continental est servi tous les matins sur place.Les Secrets d'Alcôve, nuits Romantiques avec SPA Vous pourrez profiter d'un jacuzzi. Une terrasse est également à votre disposition.Vous séjournerez à 32 km du centre commercial Les Terrasses du Port et de la station de métro Vieux Port. L'aéroport de Marseille-Provence, le plus proche, est implanté à 27 km. ","['9,5']","43.53085600,5.44900610","3 Rue Pierre et Marie Curie, 13100 Aix-en-Provence, France",None,Les animaux de compagnie ne sont pas admis au sein de l'établissement. ,1830,43.53085600,5.44900610
0,https://www.booking.com/hotel/fr/les-lodges-sainte-victoire.fr.html?aid=304142&label=gen173nr-1DCAQoggJCFnNlYXJjaF9haXggZW4gcHJvdmVuY2VIDVgEaBWIAQGYAQ24ARjIAQzYAQPoAQH4AQOIAgGoAgS4Aq7QmZsGwAIB0gIkNDk5N2RmZTEtN2VkMC00NTE2LTkzNTAtYTJlNTJiZDA2NDI02AIE4AIB&ucfs=1&arphpl=1&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=11&hapos=11&sr_order=bayesian_review_score&srpvid=04826057c0f10220&srepoch=1667655727&from_sustainable_property_sr=1&from=searchresults#hotelTmpl,"Vous pouvez bénéficier d'une réduction Genius dans l'établissement Les Lodges Sainte-Victoire Hotel & Spa!  pour économiser.Installé dans un parc de 5 hectares comprenant des vignobles et des oliviers, l'hôtel décoré avec élégance Les Lodges Sainte-Victoire Hotel & Spa est aménagé dans un bâtiment datant du XVIIIe siècle. Il dispose d'installations de spa et de 2 piscines.Les chambres et suites possèdent un minibar, une bouilloire et une télévision par câble à écran LCD. Leur salle de bains privative est pourvue d’articles de toilette gratuits et d’un sèche-cheveux.Sur place, le restaurant gastronomique sert des repas préparés avec des produits locaux de saison. De plus, vous pourrez prendre un petit-déjeuner buffet fait maison chaque matin ainsi qu'un verre au bar. Le petit-déjeuner est gratuit pour les enfants de moins de 8 ans.Lors de votre séjour, vous profiterez d'une terrasse bien exposée, d'une bagagerie et d'une connexion Wi-Fi gratuite dans tout l'établissement. Les installations du spa incluent un hammam, un sauna et une salle de sport.L'hôtel est situé à 6 km du centre d'Aix-en-Provence et à 10 km de la montagne Sainte-Victoire. Le parking privé sur place est gratuit et accessible sans réservation préalable. Une borne de recharge pour voitures électriques est par ailleurs disponible au sein de l'établissement. ","['9,0']","43.52116980,5.49659729","2250 ROUTE CEZANNE, 13100 Aix-en-Provence, France",Tous les enfants sont les bienvenus.,None,1831,43.52116980,5.49659729
0,https://www.booking.com/hotel/fr/ici-en-provence-com.fr.html?aid=304142&label=gen173nr-1DCAQoggJCFnNlYXJjaF9haXggZW4gcHJvdmVuY2VIDVgEaBWIAQGYAQ24ARjIAQzYAQPoAQH4AQOIAgGoAgS4Aq7QmZsGwAIB0gIkNDk5N2RmZTEtN2VkMC00NTE2LTkzNTAtYTJlNTJiZDA2NDI02AIE4AIB&ucfs=1&arphpl=1&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=12&hapos=12&sr_order=bayesian_review_score&srpvid=04826057c0f10220&srepoch=1667655727&from_sustainable_property_sr=1&from=searchresults#hotelTmpl,"Vous pouvez bénéficier d'une réduction Genius dans l'établissement APPART AIX MAZARIN!  pour économiser.Installé à Aix-en-Provence, à 300 mètres du cours Mirabeau et à 800 mètres de la cathédrale Saint-Sauveur, l’APPART AIX MAZARIN vous propose des hébergements offrant une vue sur un jardin privé et dotés d’une connexion Wi-Fi gratuite.Les appartements climatisés comprennent une cuisine équipée d’un four, d’un micro-ondes, d’un réfrigérateur, d’un lave-vaisselle, d’une bouilloire, d’une plaque de cuisson vitrocéramique, d’une machine à café Nespresso et d’ustensiles de cuisine. Leur coin salon est doté d’une télévision à écran plat. Chaque logement comporte également un lave-linge ainsi qu'une salle de bains privative pourvue d’une douche et d’un sèche-cheveux.Le petit-déjeuner est disponible sur demande préalable et moyennant des frais supplémentaires.Le musée Granet, l’hôtel de Caumont - centre d’art et l’église Saint-Jean-de-Malte se trouvent à 200 mètres de l’APPART AIX MAZARIN. L’aéroport Marseille-Provence est accessible à 21 km. ","['9,1']","43.52596364,5.45189139","9 Rue Fernand Dol, 13100 Aix-en-Provence, France",Tous les enfants sont les bienvenus.,Les clients doivent éviter de faire du bruit entre 21h00 et 8h00.,1832,43.52596364,5.45189139
0,https://www.booking.com/hotel/fr/villagallici.fr.html?aid=304142&label=gen173nr-1DCAQoggJCFnNlYXJjaF9haXggZW4gcHJvdmVuY2VIDVgEaBWIAQGYAQ24ARjIAQzYAQPoAQH4AQOIAgGoAgS4Aq7QmZsGwAIB0gIkNDk5N2RmZTEtN2VkMC00NTE2LTkzNTAtYTJlNTJiZDA2NDI02AIE4AIB&ucfs=1&arphpl=1&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=13&hapos=13&sr_order=bayesian_review_score&srpvid=04826057c0f10220&srepoch=1667655727&from_sustainable_property_sr=1&from=searchresults#hotelTmpl,"Vous pouvez bénéficier d'une réduction Genius dans l'établissement Villa Gallici Hôtel & Spa!  pour économiser.Situé cœur de la Provence, le Villa Gallici Hôtel & Spa propose une piscine extérieure bordée de chaises longues, une salle de sport et un jardin avec terrasse meublée. Vous pourrez profiter d'un accès gratuit au spa, d'une connexion Wi-Fi sans frais et d'une vue sur la montagne.Les chambres, décorées avec élégance, sont équipées d'une télévision par satellite et d'une salle de bains privative pourvue d’articles de toilette gratuits, d’un peignoir, de chaussons et d’une baignoire ou d’une douche. Certaines chambres bénéficient d'une terrasse.L’établissement sert tous les matins un petit-déjeuner buffet, que vous pourrez également déguster dans le confort de votre chambre. Le Villa Gallici Hôtel & Spa possède un bar et un restaurant.L’établissement met à votre disposition des services tels qu’un service de voiturier, une réception ouverte 24h/24 et un parking privé payant facturé 20 EUR par nuit. Le centre d'Aix-en-Provence et la cathédrale d'Aix sont à 5 minutes à pied. La gare d'Aix-en-Provence se trouve à 15 km, et l'aéroport de Marseille-Marignane est à 27 km. ","['9,2']","43.53610103,5.44878814","Av. de la Violette, 13100 Aix-en-Provence, France",Tous les enfants sont les bienvenus.,None,1833,43.53610103,5.44878814
0,https://www.booking.com/hotel/fr/studio-dolce-vita-aix-en-provence.fr.html?aid=304142&label=gen173nr-1DCAQoggJCFnNlYXJjaF9haXggZW4gcHJvdmVuY2VIDVgEaBWIAQGYAQ24ARjIAQzYAQPoAQH4AQOIAgGoAgS4Aq7QmZsGwAIB0gIkNDk5N2RmZTEtN2VkMC00NTE2LTkzNTAtYTJlNTJiZDA2NDI02AIE4AIB&ucfs=1&arphpl=1&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=14&hapos=14&sr_order=bayesian_review_score&srpvid=04826057c0f10220&srepoch=1667655727&from=searchresults#hotelTmpl,"Situé à 6 km du Cours Mirabeau à Aix-en-Provence, le Studio Dolce Vita Aix en Provence Aix-en-Provence propose un studio climatisé doté d'une terrasse privée meublée et d'une piscine extérieure en saison. Une connexion Wi-Fi est disponible gratuitement dans toutes ses pièces.Sa kitchenette est équipée de plaques de cuisson, d'une bouilloire, d'une machine à café Nespresso et d'ustensiles de cuisine. La salle de bains privative est pourvue d'un sèche-cheveux et d'articles de toilette gratuits avec notamment des savons locaux. Le linge de lit et les serviettes de toilette sont fournis. L'hébergement comprend un grand lit double ainsi qu'une télévision par satellite à écran plat.Le studio est situé dans une résidence proposant un restaurant et un service de petit-déjeuner. Vous trouverez des boutiques et des restaurants à moins d'1 km.Le village d'Eguilles est accessible en 8 minutes de route et la gare TGV d'Aix-en-Provence en 17 minutes en voiture. L'aéroport de Marseille Provence se trouve, quant à lui, à 24 km. Le stationnement sur place est gratuit. ","['9,2']","43.54093171,5.37387760","Residence Adonis 3828 Route de Berre, 13510 Aix-en-Provence, France",None,None,1834,43.54093171,5.37387760
0,https://www.booking.com/hotel/fr/les-suites-du-cours.fr.html?aid=304142&label=gen173nr-1DCAQoggJCFnNlYXJjaF9haXggZW4gcHJvdmVuY2VIDVgEaBWIAQGYAQ24ARjIAQzYAQPoAQH4AQOIAgGoAgS4Aq7QmZsGwAIB0gIkNDk5N2RmZTEtN2VkMC00NTE2LTkzNTAtYTJlNTJiZDA2NDI02AIE4AIB&ucfs=1&arphpl=1&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=15&hapos=15&sr_order=bayesian_review_score&srpvid=04826057c0f10220&srepoch=1667655727&from=searchresults#hotelTmpl,"Vous pouvez bénéficier d'une réduction Genius dans l'établissement Les Suites du Cours & Spa!  pour économiser.Installé sur le cours Mirabeau d'Aix-en-Provence, à 600 mètres de la cathédrale Saint-Sauveur, l'établissement Les Suites du Cours & Spa inclut un spa et une connexion Wi-Fi gratuite dans l'ensemble de ses locaux.Tous les logements possèdent la climatisation, une télévision à écran plat ainsi qu'une salle de bains privative pourvue d'articles de toilette gratuits, d'un sèche-cheveux et d'une baignoire ou d'une douche. Vous trouverez une cuisine munie d'un lave-vaisselle, d'un four, d'un grille-pain, d'un réfrigérateur, de plaques de cuisson, d'une machine à café et d'une bouilloire. Certains logements sont dotés d'un coin salon et/ou repas. Le linge de lit est fourni.L'établissement Les Suites du Cours & Spa est à 100 mètres du greffe du tribunal de commerce d'Aix-en-Provence et à 21 km de l'aéroport Marseille-Provence, le plus proche. ","['9,1']","43.52697234,5.44928754","37 Cours Mirabeau, 13100 Aix-en-Provence, France",Tous les enfants sont les bienvenus.,None,1835,43.52697234,5.44928754
0,https://www.booking.com/hotel/fr/la-farigoule-aix-en-provence.fr.html?aid=304142&label=gen173nr-1DCAQoggJCFnNlYXJjaF9haXggZW4gcHJvdmVuY2VIDVgEaBWIAQGYAQ24ARjIAQzYAQPoAQH4AQOIAgGoAgS4Aq7QmZsGwAIB0gIkNDk5N2RmZTEtN2VkMC00NTE2LTkzNTAtYTJlNTJiZDA2NDI02AIE4AIB&ucfs=1&arphpl=1&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=16&hapos=16&sr_order=bayesian_review_score&srpvid=04826057c0f10220&srepoch=1667655727&from_sustainable_property_sr=1&from=searchresults#hotelTmpl,"Situé à Aix-en-Provence, l'établissement La Farigoule propose une piscine, un service de prêt de vélos, un jardin et une connexion Wi-Fi gratuite.Offrant une vue sur la piscine, les logements climatisés disposent de carrelage, d'une salle de bains privative, d'une télévision à écran plat, d'une armoire, d'un salon, d'une cuisine équipée et d'une terrasse. Un lave-vaisselle, un micro-ondes, un réfrigérateur, une bouilloire et une machine à café sont également fournis.Vous pourrez profiter d'une aire de jeux pour enfants et d'un barbecue sur place. La région est prisée pour pratiquer la randonnée et le vélo.Vous séjournerez à 34 km de la gare de Marseille-Saint-Charles et de la station de métro Joliette. L'aéroport de Marseille-Provence, le plus proche, est implanté à 30 km. ","['9,5']","43.53114800,5.47407600","RC 2 chemin du Colombier, 13100 Aix-en-Provence, France",Les enfants de 6 ans et plus sont les bienvenus.	,Les clients doivent éviter de faire du bruit entre 23h00 et 8h00.,1836,43.53114800,5.47407600
0,https://www.booking.com/hotel/fr/domaine-de-carraire-chez-alphonse.fr.html?aid=304142&label=gen173nr-1DCAQoggJCFnNlYXJjaF9haXggZW4gcHJvdmVuY2VIDVgEaBWIAQGYAQ24ARjIAQzYAQPoAQH4AQOIAgGoAgS4Aq7QmZsGwAIB0gIkNDk5N2RmZTEtN2VkMC00NTE2LTkzNTAtYTJlNTJiZDA2NDI02AIE4AIB&ucfs=1&arphpl=1&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=17&hapos=17&sr_order=bayesian_review_score&srpvid=04826057c0f10220&srepoch=1667655727&from=searchresults#hotelTmpl,"Situé à Aix-en-Provence, à 36 km de la gare de Marseille-Saint-Charles, le Domaine de Carraire propose une piscine extérieure ouverte en saison, un parking privé gratuit, un jardin et une terrasse. Il se trouve à environ 36 km de la station de métro Joliette et à 37 km du centre commercial Les Terrasses du Port. Une connexion Wi-Fi est disponible gratuitement. Vous séjournerez à 38 km de la rue Saint-Ferréol et de la station de métro Castellane.Les chambres sont équipées d'une télévision par câble à écran plat. Toutes les chambres disposent d'une machine à café et d'une salle de bains privative avec douche et sèche-cheveux. Certaines comprennent une cuisine équipée d'un micro-ondes. Le linge de lit et les serviettes sont fournis.Vous pourrez pratiquer diverses activités à Aix-en-Provence et dans les environs, telles que la randonnée.Le Domaine de Carraire se trouve à 38 km de la station de métro Vieux Port et du musée des civilisations de l'Europe et de la Méditerranée. L'aéroport de Marseille-Provence, le plus proche, est implanté à 32 km. ","['8,8']","43.56606250,5.38444770","684 Chemin Carraire de Salin, 13090 Aix-en-Provence, France",Les enfants ne sont pas autorisés.,None,1837,43.56606250,5.38444770
0,https://www.booking.com/hotel/fr/pavillon-de-beauregard.fr.html?aid=304142&label=gen173nr-1DCAQoggJCFnNlYXJjaF9haXggZW4gcHJvdmVuY2VIDVgEaBWIAQGYAQ24ARjIAQzYAQPoAQH4AQOIAgGoAgS4Aq7QmZsGwAIB0gIkNDk5N2RmZTEtN2VkMC00NTE2LTkzNTAtYTJlNTJiZDA2NDI02AIE4AIB&ucfs=1&arphpl=1&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=18&hapos=18&sr_order=bayesian_review_score&srpvid=04826057c0f10220&srepoch=1667655727&from=searchresults#hotelTmpl,"Vous pouvez bénéficier d'une réduction Genius dans l'établissement Pavillon de Beauregard!  pour économiser.Le Pavillon de Beauregard est une chambre d'hôtes située à 3,3 km d'Aix-en-Provence. Il propose un jardin, une piscine extérieure et des hébergements dotés d'une connexion Wi-Fi gratuite.Les chambres disposent d'un minibar, d'un coin repas extérieur et d'une bouilloire électrique. Elles offrent une vue sur le jardin. Leur salle de bains privative est pourvue d'une baignoire, d'un sèche-cheveux et d'articles de toilette gratuits.L'établissement possède un barbecue, une cuisine commune et un coin salon avec un piano. Un service de navette est assuré gracieusement. Vous pourrez pratiquer différentes activités sur place ou dans les environs, telles que le vélo, la randonnée et la peinture.Vous séjournerez à 3,2 km du cours Mirabeau et à 14,1 km du club de golf d'Aix Marseille. L'aéroport de Marseille Provence se trouve à 32,3 km. Le parking du Pavillon de Beauregard est gratuit. ","['9,5']","43.54451280,5.46810520","1541 chemin de Beauregard, 13100 Aix-en-Provence, France",Tous les enfants sont les bienvenus.,None,1838,43.54451280,5.46810520
0,https://www.booking.com/hotel/fr/nuitee-en-provence.fr.html?aid=304142&label=gen173nr-1DCAQoggJCFnNlYXJjaF9haXggZW4gcHJvdmVuY2VIDVgEaBWIAQGYAQ24ARjIAQzYAQPoAQH4AQOIAgGoAgS4Aq7QmZsGwAIB0gIkNDk5N2RmZTEtN2VkMC00NTE2LTkzNTAtYTJlNTJiZDA2NDI02AIE4AIB&ucfs=1&arphpl=1&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=19&hapos=19&sr_order=bayesian_review_score&srpvid=04826057c0f10220&srepoch=1667655727&from_sustainable_property_sr=1&from=searchresults#hotelTmpl,"Situé à Aix-en-Provence, le Studio Nuitée en Provence se trouve à 6 km du cours Mirabeau. La résidence possède une piscine extérieure ouverte en saison et une réception ouverte 24h/24.Les hébergements climatisés comprennent une terrasse et une télévision à écran plat. La kitchenette est équipée d'un four micro-ondes, d'un grille-pain, d'une machine à café Nespresso, d'un réfrigérateur et d'une bouilloire. La salle de bains privative est pourvue d'articles de toilette gratuits. Les serviettes de toilette sont fournies.Le restaurant sur place possède une terrasse où vous pourrez prendre votre petit-déjeuner.Vous séjournerez à 6 km de la bibliothèque Cité du Livre et de l'université Sciences Po Aix. La gare d'Aix-en-Provence est à 21 km. L'aéroport le plus proche, celui de Provence, est situé à 17 km. Un parking privé est disponible gratuitement. ","['9,2']","43.54358226,5.37343823","3828 Route de Berre - Résidence Adonis, 13100 Aix-en-Provence, France",None,Les clients doivent éviter de faire du bruit entre 22h00 et 7h00.,1839,43.54358226,5.37343823
